family,variant,strategy,metric,descriptor,zone,frequency,target,eval_mode,fold,nrmse,r2,rmse,canonical,campaign,machine,source_dir,source_file
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,4,2.5782,-10.7257,9.6,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds4-4.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,4,2.6404,-11.6207,9.47,True,zones,B,save/zones/all,downstream_raw_results_kfold_folds4-4.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,5,0.6745,0.5338,8.3,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds5-5.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,5,0.641,0.5521,7.81,True,zones,B,save/zones/all,downstream_raw_results_kfold_folds5-5.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,6,1.2152,-0.8538,7.85,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds6-6.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,6,1.3559,-1.428,8.46,True,zones,D,save/zones/all,downstream_raw_results_kfold_folds6-6.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,7,0.7728,0.3865,8.96,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds7-7.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,7,0.8052,0.338,9.33,True,zones,D,save/zones/all,downstream_raw_results_kfold_folds7-7.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,8,0.6415,0.5822,8.3,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds8-8.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,8,0.7861,0.3618,10.14,True,zones,B,save/zones/all,downstream_raw_results_kfold_folds8-8.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,9,1.1719,-0.7229,9.84,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds9-9.csv
SimCLR,SimCLR-diffage-wasser,diffage,wasserstein,,all,all,age,linear_probe,9,1.1754,-0.6331,10.34,True,zones,D,save/zones/all,downstream_raw_results_kfold_folds9-9.csv
