family,variant,strategy,metric,descriptor,zone,frequency,target,eval_mode,fold,nrmse,r2,rmse,canonical,campaign,machine,source_dir,source_file
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,4,2.7009,-9.6498,10.58,True,zones,B,save/zones/all,downstream_raw_results_kfold_folds4-4.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,5,0.5978,0.6067,7.26,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds5-5.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,5,0.777,0.3624,9.46,True,zones,B,save/zones/all,downstream_raw_results_kfold_folds5-5.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,6,1.1294,-0.6165,7.24,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds6-6.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,6,1.4621,-1.7422,9.3,True,zones,D,save/zones/all,downstream_raw_results_kfold_folds6-6.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,7,0.7317,0.4591,8.48,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds7-7.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,7,0.778,0.3832,8.95,True,zones,D,save/zones/all,downstream_raw_results_kfold_folds7-7.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,8,0.6913,0.503,8.85,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds8-8.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,8,0.938,0.0877,12.0,True,zones,B,save/zones/all,downstream_raw_results_kfold_folds8-8.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,9,1.1631,-0.6307,10.02,False,nbr,A,save/nbr,downstream_raw_results_kfold_folds9-9.csv
SimCLR,SimCLR-diffage-cosine,diffage,cosine,,all,all,age,linear_probe,9,1.2109,-0.7658,10.45,True,zones,D,save/zones/all,downstream_raw_results_kfold_folds9-9.csv
